Country code,Country,Period,IsLatestYear,Sex,Sex,FactValueNumeric
CHE,Switzerland,2017,FALSE,Both sexes,SEX_BTSX,25.27
AUT,Austria,2017,FALSE,Female,SEX_FMLE,25.34
IRL,Ireland,2017,FALSE,Female,SEX_FMLE,25.3
ISL,Iceland,2017,FALSE,Female,SEX_FMLE,25.44
SVN,Slovenia,2017,FALSE,Female,SEX_FMLE,25.36
SWE,Sweden,2017,FALSE,Female,SEX_FMLE,25.36
CYP,Cyprus,2017,FALSE,Female,SEX_FMLE,25.52
BEL,Belgium,2017,FALSE,Female,SEX_FMLE,25.5
NOR,Norway,2017,FALSE,Female,SEX_FMLE,25.52
FIN,Finland,2017,FALSE,Female,SEX_FMLE,25.85
MLT,Malta,2017,FALSE,Female,SEX_FMLE,25.91
PRT,Portugal,2017,FALSE,Female,SEX_FMLE,25.96
ISR,Israel,2017,FALSE,Female,SEX_FMLE,26
LUX,Luxembourg,2017,FALSE,Female,SEX_FMLE,26.12
ITA,Italy,2017,FALSE,Female,SEX_FMLE,26.22
CHE,Switzerland,2017,FALSE,Female,SEX_FMLE,26.58
ESP,Spain,2017,FALSE,Female,SEX_FMLE,26.94
FRA,France,2017,FALSE,Female,SEX_FMLE,26.99
TKM,Turkmenistan,2016,FALSE,Male,SEX_MLE,65.49
RUS,Russian Federation,2016,FALSE,Male,SEX_MLE,66.25
UZB,Uzbekistan,2016,FALSE,Male,SEX_MLE,67.69
UKR,Ukraine,2016,FALSE,Male,SEX_MLE,67.71
MDA,Republic of Moldova,2016,FALSE,Male,SEX_MLE,67.79
KAZ,Kazakhstan,2016,FALSE,Male,SEX_MLE,67.93
GEO,Georgia,2016,FALSE,Male,SEX_MLE,67.97
BLR,Belarus,2016,FALSE,Male,SEX_MLE,68.69
TKM,Turkmenistan,2016,FALSE,Both sexes,SEX_BTSX,68.96
KGZ,Kyrgyzstan,2016,FALSE,Male,SEX_MLE,69.12
LTU,Lithuania,2016,FALSE,Male,SEX_MLE,69.41
ARM,Armenia,2016,FALSE,Male,SEX_MLE,69.82
UZB,Uzbekistan,2016,FALSE,Both sexes,SEX_BTSX,69.96
LVA,Latvia,2016,FALSE,Male,SEX_MLE,70.04
TJK,Tajikistan,2016,FALSE,Male,SEX_MLE,71.06
BGR,Bulgaria,2016,FALSE,Male,SEX_MLE,71.28
ROU,Romania,2016,FALSE,Male,SEX_MLE,71.48
RUS,Russian Federation,2016,FALSE,Both sexes,SEX_BTSX,71.62
AZE,Azerbaijan,2016,FALSE,Male,SEX_MLE,71.84
MDA,Republic of Moldova,2016,FALSE,Both sexes,SEX_BTSX,71.85
UZB,Uzbekistan,2016,FALSE,Female,SEX_FMLE,72.19
TKM,Turkmenistan,2016,FALSE,Female,SEX_FMLE,72.39
KAZ,Kazakhstan,2016,FALSE,Both sexes,SEX_BTSX,72.4
HUN,Hungary,2016,FALSE,Male,SEX_MLE,72.52
GEO,Georgia,2016,FALSE,Both sexes,SEX_BTSX,72.63
UKR,Ukraine,2016,FALSE,Both sexes,SEX_BTSX,72.63
TJK,Tajikistan,2016,FALSE,Both sexes,SEX_BTSX,72.72
KGZ,Kyrgyzstan,2016,FALSE,Both sexes,SEX_BTSX,72.67
SRB,Serbia,2016,FALSE,Male,SEX_MLE,73.12
EST,Estonia,2016,FALSE,Male,SEX_MLE,73.22
MKD,North Macedonia,2016,FALSE,Male,SEX_MLE,73.48
POL,Poland,2016,FALSE,Male,SEX_MLE,73.73
SVK,Slovakia,2016,FALSE,Male,SEX_MLE,73.73
BLR,Belarus,2016,FALSE,Both sexes,SEX_BTSX,73.89
AZE,Azerbaijan,2016,FALSE,Both sexes,SEX_BTSX,73.97
TUR,Türkiye,2016,FALSE,Male,SEX_MLE,74.06
MNE,Montenegro,2016,FALSE,Male,SEX_MLE,74.21
ARM,Armenia,2016,FALSE,Both sexes,SEX_BTSX,74.41
TJK,Tajikistan,2016,FALSE,Female,SEX_FMLE,74.46
BIH,Bosnia and Herzegovina,2016,FALSE,Male,SEX_MLE,74.6
LTU,Lithuania,2016,FALSE,Both sexes,SEX_BTSX,74.7
BGR,Bulgaria,2016,FALSE,Both sexes,SEX_BTSX,74.77
LVA,Latvia,2016,FALSE,Both sexes,SEX_BTSX,74.95
ROU,Romania,2016,FALSE,Both sexes,SEX_BTSX,75.08
HRV,Croatia,2016,FALSE,Male,SEX_MLE,75.16
MKD,North Macedonia,2016,FALSE,Both sexes,SEX_BTSX,75.56
SRB,Serbia,2016,FALSE,Both sexes,SEX_BTSX,75.68
MDA,Republic of Moldova,2016,FALSE,Female,SEX_FMLE,75.8
ALB,Albania,2016,FALSE,Male,SEX_MLE,76.04
AZE,Azerbaijan,2016,FALSE,Female,SEX_FMLE,76.02
CZE,Czechia,2016,FALSE,Male,SEX_MLE,76.03
KGZ,Kyrgyzstan,2016,FALSE,Female,SEX_FMLE,76.12
HUN,Hungary,2016,FALSE,Both sexes,SEX_BTSX,76.07
KAZ,Kazakhstan,2016,FALSE,Female,SEX_FMLE,76.51
TUR,Türkiye,2016,FALSE,Both sexes,SEX_BTSX,76.67
RUS,Russian Federation,2016,FALSE,Female,SEX_FMLE,76.81
MNE,Montenegro,2016,FALSE,Both sexes,SEX_BTSX,77.06
BIH,Bosnia and Herzegovina,2016,FALSE,Both sexes,SEX_BTSX,77.13
SVK,Slovakia,2016,FALSE,Both sexes,SEX_BTSX,77.15
GEO,Georgia,2016,FALSE,Female,SEX_FMLE,77.23
UKR,Ukraine,2016,FALSE,Female,SEX_FMLE,77.28
MKD,North Macedonia,2016,FALSE,Female,SEX_FMLE,77.66
EST,Estonia,2016,FALSE,Both sexes,SEX_BTSX,77.71
POL,Poland,2016,FALSE,Both sexes,SEX_BTSX,77.67
ALB,Albania,2016,FALSE,Both sexes,SEX_BTSX,77.88
PRT,Portugal,2016,FALSE,Male,SEX_MLE,77.85
SVN,Slovenia,2016,FALSE,Male,SEX_MLE,77.92
SRB,Serbia,2016,FALSE,Female,SEX_FMLE,78.1
HRV,Croatia,2016,FALSE,Both sexes,SEX_BTSX,78.29
DEU,Germany,2016,FALSE,Male,SEX_MLE,78.35
BGR,Bulgaria,2016,FALSE,Female,SEX_FMLE,78.38
FIN,Finland,2016,FALSE,Male,SEX_MLE,78.38
ARM,Armenia,2016,FALSE,Female,SEX_FMLE,78.46
GRC,Greece,2016,FALSE,Male,SEX_MLE,78.53
BEL,Belgium,2016,FALSE,Male,SEX_MLE,78.7
ROU,Romania,2016,FALSE,Female,SEX_FMLE,78.75
BLR,Belarus,2016,FALSE,Female,SEX_FMLE,78.88
CZE,Czechia,2016,FALSE,Both sexes,SEX_BTSX,78.93
DNK,Denmark,2016,FALSE,Male,SEX_MLE,78.97
GBR,United Kingdom of Great Britain and Northern Ireland,2016,FALSE,Male,SEX_MLE,79.09
AUT,Austria,2016,FALSE,Male,SEX_MLE,79.09
FRA,France,2016,FALSE,Male,SEX_MLE,79.24
TUR,Türkiye,2016,FALSE,Female,SEX_FMLE,79.27
HUN,Hungary,2016,FALSE,Female,SEX_FMLE,79.44
LVA,Latvia,2016,FALSE,Female,SEX_FMLE,79.54
IRL,Ireland,2016,FALSE,Male,SEX_MLE,79.6
BIH,Bosnia and Herzegovina,2016,FALSE,Female,SEX_FMLE,79.63
CYP,Cyprus,2016,FALSE,Male,SEX_MLE,79.67
MNE,Montenegro,2016,FALSE,Female,SEX_FMLE,79.81
NLD,Netherlands (Kingdom of the),2016,FALSE,Male,SEX_MLE,79.8
ALB,Albania,2016,FALSE,Female,SEX_FMLE,79.86
LTU,Lithuania,2016,FALSE,Female,SEX_FMLE,79.91
MLT,Malta,2016,FALSE,Male,SEX_MLE,79.98
ESP,Spain,2016,FALSE,Male,SEX_MLE,80.04
SWE,Sweden,2016,FALSE,Male,SEX_MLE,80.37
ISR,Israel,2016,FALSE,Male,SEX_MLE,80.44
SVK,Slovakia,2016,FALSE,Female,SEX_FMLE,80.44
NOR,Norway,2016,FALSE,Male,SEX_MLE,80.48
LUX,Luxembourg,2016,FALSE,Male,SEX_MLE,80.56
DEU,Germany,2016,FALSE,Both sexes,SEX_BTSX,80.69
ITA,Italy,2016,FALSE,Male,SEX_MLE,80.7
ISL,Iceland,2016,FALSE,Male,SEX_MLE,80.7
DNK,Denmark,2016,FALSE,Both sexes,SEX_BTSX,80.71
GRC,Greece,2016,FALSE,Both sexes,SEX_BTSX,80.71
SVN,Slovenia,2016,FALSE,Both sexes,SEX_BTSX,80.82
GBR,United Kingdom of Great Britain and Northern Ireland,2016,FALSE,Both sexes,SEX_BTSX,80.81
PRT,Portugal,2016,FALSE,Both sexes,SEX_BTSX,80.9
BEL,Belgium,2016,FALSE,Both sexes,SEX_BTSX,81.07
FIN,Finland,2016,FALSE,Both sexes,SEX_BTSX,81.12
NLD,Netherlands (Kingdom of the),2016,FALSE,Both sexes,SEX_BTSX,81.34
HRV,Croatia,2016,FALSE,Female,SEX_FMLE,81.34
AUT,Austria,2016,FALSE,Both sexes,SEX_BTSX,81.39
IRL,Ireland,2016,FALSE,Both sexes,SEX_BTSX,81.41
CHE,Switzerland,2016,FALSE,Male,SEX_MLE,81.39
POL,Poland,2016,FALSE,Female,SEX_FMLE,81.56
CYP,Cyprus,2016,FALSE,Both sexes,SEX_BTSX,81.71
EST,Estonia,2016,FALSE,Female,SEX_FMLE,81.73
CZE,Czechia,2016,FALSE,Female,SEX_FMLE,81.77
MLT,Malta,2016,FALSE,Both sexes,SEX_BTSX,81.88
SWE,Sweden,2016,FALSE,Both sexes,SEX_BTSX,82.01
FRA,France,2016,FALSE,Both sexes,SEX_BTSX,82.13
NOR,Norway,2016,FALSE,Both sexes,SEX_BTSX,82.11
ISL,Iceland,2016,FALSE,Both sexes,SEX_BTSX,82.18
ISR,Israel,2016,FALSE,Both sexes,SEX_BTSX,82.22
DNK,Denmark,2016,FALSE,Female,SEX_FMLE,82.43
GBR,United Kingdom of Great Britain and Northern Ireland,2016,FALSE,Female,SEX_FMLE,82.49
LUX,Luxembourg,2016,FALSE,Both sexes,SEX_BTSX,82.56
ESP,Spain,2016,FALSE,Both sexes,SEX_BTSX,82.73
NLD,Netherlands (Kingdom of the),2016,FALSE,Female,SEX_FMLE,82.8
ITA,Italy,2016,FALSE,Both sexes,SEX_BTSX,82.87
GRC,Greece,2016,FALSE,Female,SEX_FMLE,82.91
DEU,Germany,2016,FALSE,Female,SEX_FMLE,83
IRL,Ireland,2016,FALSE,Female,SEX_FMLE,83.19
CHE,Switzerland,2016,FALSE,Both sexes,SEX_BTSX,83.17
BEL,Belgium,2016,FALSE,Female,SEX_FMLE,83.39
ISL,Iceland,2016,FALSE,Female,SEX_FMLE,83.64
AUT,Austria,2016,FALSE,Female,SEX_FMLE,83.59
SWE,Sweden,2016,FALSE,Female,SEX_FMLE,83.63
SVN,Slovenia,2016,FALSE,Female,SEX_FMLE,83.68
MLT,Malta,2016,FALSE,Female,SEX_FMLE,83.73
NOR,Norway,2016,FALSE,Female,SEX_FMLE,83.7
CYP,Cyprus,2016,FALSE,Female,SEX_FMLE,83.77
PRT,Portugal,2016,FALSE,Female,SEX_FMLE,83.77
FIN,Finland,2016,FALSE,Female,SEX_FMLE,83.82
ISR,Israel,2016,FALSE,Female,SEX_FMLE,83.92
LUX,Luxembourg,2016,FALSE,Female,SEX_FMLE,84.49
CHE,Switzerland,2016,FALSE,Female,SEX_FMLE,84.82
ITA,Italy,2016,FALSE,Female,SEX_FMLE,84.87
FRA,France,2016,FALSE,Female,SEX_FMLE,84.89
ESP,Spain,2016,FALSE,Female,SEX_FMLE,85.36
UZB,Uzbekistan,2016,FALSE,Male,SEX_MLE,15.13
GEO,Georgia,2016,FALSE,Male,SEX_MLE,15.7
BLR,Belarus,2016,FALSE,Male,SEX_MLE,15.71
MDA,Republic of Moldova,2016,FALSE,Male,SEX_MLE,15.89
RUS,Russian Federation,2016,FALSE,Male,SEX_MLE,15.87
KAZ,Kazakhstan,2016,FALSE,Male,SEX_MLE,15.96
ARM,Armenia,2016,FALSE,Male,SEX_MLE,16.15
UKR,Ukraine,2016,FALSE,Male,SEX_MLE,16.16
TKM,Turkmenistan,2016,FALSE,Male,SEX_MLE,16.41
UZB,Uzbekistan,2016,FALSE,Both sexes,SEX_BTSX,16.41
KGZ,Kyrgyzstan,2016,FALSE,Male,SEX_MLE,16.91
LVA,Latvia,2016,FALSE,Male,SEX_MLE,16.99
LTU,Lithuania,2016,FALSE,Male,SEX_MLE,17.04
BGR,Bulgaria,2016,FALSE,Male,SEX_MLE,17.23
UZB,Uzbekistan,2016,FALSE,Female,SEX_FMLE,17.49
HUN,Hungary,2016,FALSE,Male,SEX_MLE,17.59
ROU,Romania,2016,FALSE,Male,SEX_MLE,17.71
SRB,Serbia,2016,FALSE,Male,SEX_MLE,17.84
MKD,North Macedonia,2016,FALSE,Male,SEX_MLE,17.96
MDA,Republic of Moldova,2016,FALSE,Both sexes,SEX_BTSX,18.19
AZE,Azerbaijan,2016,FALSE,Male,SEX_MLE,18.31
TKM,Turkmenistan,2016,FALSE,Both sexes,SEX_BTSX,18.34
MNE,Montenegro,2016,FALSE,Male,SEX_MLE,18.36
GEO,Georgia,2016,FALSE,Both sexes,SEX_BTSX,18.43
SVK,Slovakia,2016,FALSE,Male,SEX_MLE,18.52
EST,Estonia,2016,FALSE,Male,SEX_MLE,18.65
KAZ,Kazakhstan,2016,FALSE,Both sexes,SEX_BTSX,18.7
TJK,Tajikistan,2016,FALSE,Male,SEX_MLE,18.83
TUR,Türkiye,2016,FALSE,Male,SEX_MLE,18.94
BIH,Bosnia and Herzegovina,2016,FALSE,Male,SEX_MLE,18.91
KGZ,Kyrgyzstan,2016,FALSE,Both sexes,SEX_BTSX,18.99
RUS,Russian Federation,2016,FALSE,Both sexes,SEX_BTSX,19.1
POL,Poland,2016,FALSE,Male,SEX_MLE,19.16
UKR,Ukraine,2016,FALSE,Both sexes,SEX_BTSX,19.18
ARM,Armenia,2016,FALSE,Both sexes,SEX_BTSX,19.23
BLR,Belarus,2016,FALSE,Both sexes,SEX_BTSX,19.27
HRV,Croatia,2016,FALSE,Male,SEX_MLE,19.3
MKD,North Macedonia,2016,FALSE,Both sexes,SEX_BTSX,19.3
AZE,Azerbaijan,2016,FALSE,Both sexes,SEX_BTSX,19.34
TJK,Tajikistan,2016,FALSE,Both sexes,SEX_BTSX,19.47
SRB,Serbia,2016,FALSE,Both sexes,SEX_BTSX,19.57
BGR,Bulgaria,2016,FALSE,Both sexes,SEX_BTSX,19.63
CZE,Czechia,2016,FALSE,Male,SEX_MLE,19.71
TKM,Turkmenistan,2016,FALSE,Female,SEX_FMLE,19.93
MDA,Republic of Moldova,2016,FALSE,Female,SEX_FMLE,20.01
ROU,Romania,2016,FALSE,Both sexes,SEX_BTSX,20.04
TJK,Tajikistan,2016,FALSE,Female,SEX_FMLE,20.12
ALB,Albania,2016,FALSE,Male,SEX_MLE,20.17
AZE,Azerbaijan,2016,FALSE,Female,SEX_FMLE,20.23
HUN,Hungary,2016,FALSE,Both sexes,SEX_BTSX,20.21
LVA,Latvia,2016,FALSE,Both sexes,SEX_BTSX,20.36
LTU,Lithuania,2016,FALSE,Both sexes,SEX_BTSX,20.48
MNE,Montenegro,2016,FALSE,Both sexes,SEX_BTSX,20.5
MKD,North Macedonia,2016,FALSE,Female,SEX_FMLE,20.53
BIH,Bosnia and Herzegovina,2016,FALSE,Both sexes,SEX_BTSX,20.65
TUR,Türkiye,2016,FALSE,Both sexes,SEX_BTSX,20.69
GEO,Georgia,2016,FALSE,Female,SEX_FMLE,20.67
KAZ,Kazakhstan,2016,FALSE,Female,SEX_FMLE,20.71
KGZ,Kyrgyzstan,2016,FALSE,Female,SEX_FMLE,20.79
SVK,Slovakia,2016,FALSE,Both sexes,SEX_BTSX,21.02
SRB,Serbia,2016,FALSE,Female,SEX_FMLE,21.03
ALB,Albania,2016,FALSE,Both sexes,SEX_BTSX,21.15
UKR,Ukraine,2016,FALSE,Female,SEX_FMLE,21.37
SVN,Slovenia,2016,FALSE,Male,SEX_MLE,21.42
RUS,Russian Federation,2016,FALSE,Female,SEX_FMLE,21.43
HRV,Croatia,2016,FALSE,Both sexes,SEX_BTSX,21.52
PRT,Portugal,2016,FALSE,Male,SEX_MLE,21.61
ARM,Armenia,2016,FALSE,Female,SEX_FMLE,21.69
DEU,Germany,2016,FALSE,Male,SEX_MLE,21.68
BGR,Bulgaria,2016,FALSE,Female,SEX_FMLE,21.77
POL,Poland,2016,FALSE,Both sexes,SEX_BTSX,21.85
CZE,Czechia,2016,FALSE,Both sexes,SEX_BTSX,21.93
FIN,Finland,2016,FALSE,Male,SEX_MLE,21.89
DNK,Denmark,2016,FALSE,Male,SEX_MLE,21.97
BLR,Belarus,2016,FALSE,Female,SEX_FMLE,22.02
EST,Estonia,2016,FALSE,Both sexes,SEX_BTSX,22.06
BEL,Belgium,2016,FALSE,Male,SEX_MLE,22.05
ROU,Romania,2016,FALSE,Female,SEX_FMLE,22.08
AUT,Austria,2016,FALSE,Male,SEX_MLE,22.15
ALB,Albania,2016,FALSE,Female,SEX_FMLE,22.23
TUR,Türkiye,2016,FALSE,Female,SEX_FMLE,22.25
BIH,Bosnia and Herzegovina,2016,FALSE,Female,SEX_FMLE,22.2
HUN,Hungary,2016,FALSE,Female,SEX_FMLE,22.36
MNE,Montenegro,2016,FALSE,Female,SEX_FMLE,22.38
GRC,Greece,2016,FALSE,Male,SEX_MLE,22.37
NLD,Netherlands (Kingdom of the),2016,FALSE,Male,SEX_MLE,22.39
CYP,Cyprus,2016,FALSE,Male,SEX_MLE,22.5
GBR,United Kingdom of Great Britain and Northern Ireland,2016,FALSE,Male,SEX_MLE,22.49
IRL,Ireland,2016,FALSE,Male,SEX_MLE,22.57
LVA,Latvia,2016,FALSE,Female,SEX_FMLE,22.86
MLT,Malta,2016,FALSE,Male,SEX_MLE,22.89
ESP,Spain,2016,FALSE,Male,SEX_MLE,22.91
LUX,Luxembourg,2016,FALSE,Male,SEX_MLE,23
SWE,Sweden,2016,FALSE,Male,SEX_MLE,22.98
NOR,Norway,2016,FALSE,Male,SEX_MLE,23.07
SVK,Slovakia,2016,FALSE,Female,SEX_FMLE,23.1
LTU,Lithuania,2016,FALSE,Female,SEX_FMLE,23.16
ITA,Italy,2016,FALSE,Male,SEX_MLE,23.23
DNK,Denmark,2016,FALSE,Both sexes,SEX_BTSX,23.29
FRA,France,2016,FALSE,Male,SEX_MLE,23.35
ISR,Israel,2016,FALSE,Male,SEX_MLE,23.33
DEU,Germany,2016,FALSE,Both sexes,SEX_BTSX,23.46
HRV,Croatia,2016,FALSE,Female,SEX_FMLE,23.47
ISL,Iceland,2016,FALSE,Male,SEX_MLE,23.53
SVN,Slovenia,2016,FALSE,Both sexes,SEX_BTSX,23.58
GRC,Greece,2016,FALSE,Both sexes,SEX_BTSX,23.71
NLD,Netherlands (Kingdom of the),2016,FALSE,Both sexes,SEX_BTSX,23.73
GBR,United Kingdom of Great Britain and Northern Ireland,2016,FALSE,Both sexes,SEX_BTSX,23.72
PRT,Portugal,2016,FALSE,Both sexes,SEX_BTSX,23.82
CHE,Switzerland,2016,FALSE,Male,SEX_MLE,23.8
FIN,Finland,2016,FALSE,Both sexes,SEX_BTSX,23.87
BEL,Belgium,2016,FALSE,Both sexes,SEX_BTSX,23.88
AUT,Austria,2016,FALSE,Both sexes,SEX_BTSX,23.93
CZE,Czechia,2016,FALSE,Female,SEX_FMLE,23.91
IRL,Ireland,2016,FALSE,Both sexes,SEX_BTSX,23.91
CYP,Cyprus,2016,FALSE,Both sexes,SEX_BTSX,23.97
POL,Poland,2016,FALSE,Female,SEX_FMLE,24.12
SWE,Sweden,2016,FALSE,Both sexes,SEX_BTSX,24.22
NOR,Norway,2016,FALSE,Both sexes,SEX_BTSX,24.33
MLT,Malta,2016,FALSE,Both sexes,SEX_BTSX,24.4
ISL,Iceland,2016,FALSE,Both sexes,SEX_BTSX,24.48
DNK,Denmark,2016,FALSE,Female,SEX_FMLE,24.52
EST,Estonia,2016,FALSE,Female,SEX_FMLE,24.57
LUX,Luxembourg,2016,FALSE,Both sexes,SEX_BTSX,24.59
ISR,Israel,2016,FALSE,Both sexes,SEX_BTSX,24.6
GBR,United Kingdom of Great Britain and Northern Ireland,2016,FALSE,Female,SEX_FMLE,24.86
ITA,Italy,2016,FALSE,Both sexes,SEX_BTSX,25
NLD,Netherlands (Kingdom of the),2016,FALSE,Female,SEX_FMLE,24.95
GRC,Greece,2016,FALSE,Female,SEX_FMLE,25
ESP,Spain,2016,FALSE,Both sexes,SEX_BTSX,25.08
DEU,Germany,2016,FALSE,Female,SEX_FMLE,25.11
IRL,Ireland,2016,FALSE,Female,SEX_FMLE,25.19
CHE,Switzerland,2016,FALSE,Both sexes,SEX_BTSX,25.29
CYP,Cyprus,2016,FALSE,Female,SEX_FMLE,25.37
ISL,Iceland,2016,FALSE,Female,SEX_FMLE,25.36
SWE,Sweden,2016,FALSE,Female,SEX_FMLE,25.39
NOR,Norway,2016,FALSE,Female,SEX_FMLE,25.47
SVN,Slovenia,2016,FALSE,Female,SEX_FMLE,25.5
FRA,France,2016,FALSE,Both sexes,SEX_BTSX,25.48
AUT,Austria,2016,FALSE,Female,SEX_FMLE,25.53
BEL,Belgium,2016,FALSE,Female,SEX_FMLE,25.55
FIN,Finland,2016,FALSE,Female,SEX_FMLE,25.67
ISR,Israel,2016,FALSE,Female,SEX_FMLE,25.73
PRT,Portugal,2016,FALSE,Female,SEX_FMLE,25.74
MLT,Malta,2016,FALSE,Female,SEX_FMLE,25.76
LUX,Luxembourg,2016,FALSE,Female,SEX_FMLE,26.04
ITA,Italy,2016,FALSE,Female,SEX_FMLE,26.54
CHE,Switzerland,2016,FALSE,Female,SEX_FMLE,26.59
ESP,Spain,2016,FALSE,Female,SEX_FMLE,27.08
FRA,France,2016,FALSE,Female,SEX_FMLE,27.36
TKM,Turkmenistan,2015,FALSE,Male,SEX_MLE,65.31
RUS,Russian Federation,2015,FALSE,Male,SEX_MLE,65.84
UZB,Uzbekistan,2015,FALSE,Male,SEX_MLE,67.11
UKR,Ukraine,2015,FALSE,Male,SEX_MLE,67.12
MDA,Republic of Moldova,2015,FALSE,Male,SEX_MLE,67.17
KAZ,Kazakhstan,2015,FALSE,Male,SEX_MLE,67.41
KGZ,Kyrgyzstan,2015,FALSE,Male,SEX_MLE,67.84
GEO,Georgia,2015,FALSE,Male,SEX_MLE,68.35
BLR,Belarus,2015,FALSE,Male,SEX_MLE,68.51
TKM,Turkmenistan,2015,FALSE,Both sexes,SEX_BTSX,68.83
LTU,Lithuania,2015,FALSE,Male,SEX_MLE,69.11
UZB,Uzbekistan,2015,FALSE,Both sexes,SEX_BTSX,69.43
ARM,Armenia,2015,FALSE,Male,SEX_MLE,69.78
LVA,Latvia,2015,FALSE,Male,SEX_MLE,69.96
TJK,Tajikistan,2015,FALSE,Male,SEX_MLE,70.65
MDA,Republic of Moldova,2015,FALSE,Both sexes,SEX_BTSX,71.15
BGR,Bulgaria,2015,FALSE,Male,SEX_MLE,71.17
RUS,Russian Federation,2015,FALSE,Both sexes,SEX_BTSX,71.3
ROU,Romania,2015,FALSE,Male,SEX_MLE,71.38
KGZ,Kyrgyzstan,2015,FALSE,Both sexes,SEX_BTSX,71.54
AZE,Azerbaijan,2015,FALSE,Male,SEX_MLE,71.68
UZB,Uzbekistan,2015,FALSE,Female,SEX_FMLE,71.72
KAZ,Kazakhstan,2015,FALSE,Both sexes,SEX_BTSX,71.98
UKR,Ukraine,2015,FALSE,Both sexes,SEX_BTSX,72.15
HUN,Hungary,2015,FALSE,Male,SEX_MLE,72.19
TKM,Turkmenistan,2015,FALSE,Female,SEX_FMLE,72.31
TJK,Tajikistan,2015,FALSE,Both sexes,SEX_BTSX,72.37
SRB,Serbia,2015,FALSE,Male,SEX_MLE,72.67
GEO,Georgia,2015,FALSE,Both sexes,SEX_BTSX,72.85
SVK,Slovakia,2015,FALSE,Male,SEX_MLE,73.08
EST,Estonia,2015,FALSE,Male,SEX_MLE,73.06
MKD,North Macedonia,2015,FALSE,Male,SEX_MLE,73.43
POL,Poland,2015,FALSE,Male,SEX_MLE,73.37
AZE,Azerbaijan,2015,FALSE,Both sexes,SEX_BTSX,73.63
BLR,Belarus,2015,FALSE,Both sexes,SEX_BTSX,73.74
TUR,Türkiye,2015,FALSE,Male,SEX_MLE,74.05
TJK,Tajikistan,2015,FALSE,Female,SEX_FMLE,74.18
MNE,Montenegro,2015,FALSE,Male,SEX_MLE,74.16
ARM,Armenia,2015,FALSE,Both sexes,SEX_BTSX,74.28
LTU,Lithuania,2015,FALSE,Both sexes,SEX_BTSX,74.37
BIH,Bosnia and Herzegovina,2015,FALSE,Male,SEX_MLE,74.53
HRV,Croatia,2015,FALSE,Male,SEX_MLE,74.55
BGR,Bulgaria,2015,FALSE,Both sexes,SEX_BTSX,74.56
LVA,Latvia,2015,FALSE,Both sexes,SEX_BTSX,74.81
ROU,Romania,2015,FALSE,Both sexes,SEX_BTSX,74.91
MDA,Republic of Moldova,2015,FALSE,Female,SEX_FMLE,75.07
KGZ,Kyrgyzstan,2015,FALSE,Female,SEX_FMLE,75.21
SRB,Serbia,2015,FALSE,Both sexes,SEX_BTSX,75.28
MKD,North Macedonia,2015,FALSE,Both sexes,SEX_BTSX,75.34
AZE,Azerbaijan,2015,FALSE,Female,SEX_FMLE,75.54
HUN,Hungary,2015,FALSE,Both sexes,SEX_BTSX,75.57
CZE,Czechia,2015,FALSE,Male,SEX_MLE,75.59
ALB,Albania,2015,FALSE,Male,SEX_MLE,76.02
KAZ,Kazakhstan,2015,FALSE,Female,SEX_FMLE,76.21
SVK,Slovakia,2015,FALSE,Both sexes,SEX_BTSX,76.6
RUS,Russian Federation,2015,FALSE,Female,SEX_FMLE,76.61
TUR,Türkiye,2015,FALSE,Both sexes,SEX_BTSX,76.69
MNE,Montenegro,2015,FALSE,Both sexes,SEX_BTSX,76.86
UKR,Ukraine,2015,FALSE,Female,SEX_FMLE,76.95
BIH,Bosnia and Herzegovina,2015,FALSE,Both sexes,SEX_BTSX,77
GEO,Georgia,2015,FALSE,Female,SEX_FMLE,77.25
MKD,North Macedonia,2015,FALSE,Female,SEX_FMLE,77.28
POL,Poland,2015,FALSE,Both sexes,SEX_BTSX,77.28
HRV,Croatia,2015,FALSE,Both sexes,SEX_BTSX,77.61
SVN,Slovenia,2015,FALSE,Male,SEX_MLE,77.56
EST,Estonia,2015,FALSE,Both sexes,SEX_BTSX,77.63
ALB,Albania,2015,FALSE,Both sexes,SEX_BTSX,77.77
SRB,Serbia,2015,FALSE,Female,SEX_FMLE,77.77
PRT,Portugal,2015,FALSE,Male,SEX_MLE,77.92
BGR,Bulgaria,2015,FALSE,Female,SEX_FMLE,78.04
DEU,Germany,2015,FALSE,Male,SEX_MLE,78.12
GRC,Greece,2015,FALSE,Male,SEX_MLE,78.16
ARM,Armenia,2015,FALSE,Female,SEX_FMLE,78.25
BEL,Belgium,2015,FALSE,Male,SEX_MLE,78.48
CZE,Czechia,2015,FALSE,Both sexes,SEX_BTSX,78.48
FIN,Finland,2015,FALSE,Male,SEX_MLE,78.49
ROU,Romania,2015,FALSE,Female,SEX_FMLE,78.49
AUT,Austria,2015,FALSE,Male,SEX_MLE,78.61
BLR,Belarus,2015,FALSE,Female,SEX_FMLE,78.76
HUN,Hungary,2015,FALSE,Female,SEX_FMLE,78.75
DNK,Denmark,2015,FALSE,Male,SEX_MLE,78.8
GBR,United Kingdom of Great Britain and Northern Ireland,2015,FALSE,Male,SEX_MLE,78.93
FRA,France,2015,FALSE,Male,SEX_MLE,78.96
TUR,Türkiye,2015,FALSE,Female,SEX_FMLE,79.28
